,COMP_CODE,REF_KEY1,AC_DOC_NR,PSTNG_DATE,CREATEDON,DOC_DATE,PROFIT_CTR,PROFIT_CTR,AC_DOC_TYP,POST_KEY,POST_KEY,CREDITOR,NAME,GL_ACCOUNT,GL_ACCOUNT,CUSTOMER,POSTXT,BIC_ZUSERNAM,ZBKTXT,ZTCODE,DEB_CRE_USD,BIC_ZTERMPAY,BIC_ZTERMPAY,MATL_GROUP,ACCNT_GRPV,BIC_ZUSERNAM_BINARY,TransCount,textappend,TriggerWord,scores,anomaly
784,1003,EDIINV,5100015263,2020-01-24,2020-01-24,2020-01-24,12082,12082,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,67.95,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.12050027342268682,1
785,1003,EDIINV,5100072292,2020-04-11,2020-04-11,2020-04-09,12280,12280,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1497.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11581142860820542,1
786,1003,nan_REF_KEY1,5000082361,2020-05-01,2020-05-01,2020-05-01,12084,12084,WE,81,81,10008043,EPPENDORF NORTH AMERICA,64000104,64000104,nan_CUSTOMER,OPERATING MANUAL FOR BIOBLU F VESSELS,AUTOSYS,,MB01,0.01,23,23,nan_MATL_GROUP,Z001,SYSTEM,3,EPPENDORF NORTH AMERICA OPERATING MANUAL FOR BIOBLU F VESSELS nan,0,0.0945817334060935,1
787,1003,EDIINV,5100150734,2019-07-31,2019-07-31,2019-07-31,12083,12083,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,55.11,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.12035631758648824,1
788,1003,OCRINV,5100175045,2020-09-09,2020-09-09,2020-09-03,12071,12071,RE,40,40,30096026,SERACARE LIFE SCIENCES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,27.0,23,23,nan_MATL_GROUP,Z003,USER,17,SERACARE LIFE SCIENCES INC nan nan,0,-0.04907047383435614,-1
789,1003,EDIINV,5100006162,2020-01-10,2020-01-10,2020-01-09,12260,12260,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,518.72,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.08355983986778637,1
790,1003,nan_REF_KEY1,5000170775,2019-09-11,2019-09-11,2019-09-11,12250,12250,WE,81,81,10032425,COLE PALMER INSTRUMENT CO LLC,64000103,64000103,nan_CUSTOMER,,RUTHETX,,MIGO_GR,694.0,23,23,nan_MATL_GROUP,Z001,USER,1,COLE PALMER INSTRUMENT CO LLC nan nan,0,0.09278280457503818,1
791,1003,OCRINV,5100028571,2020-02-12,2020-02-12,2020-02-06,12250,12250,RE,96,96,30013090,ROCHE DIAGNOSTICS CORP,53100101,53100101,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,-140.0,24,24,Inventory,Z003,USER,1,ROCHE DIAGNOSTICS CORP nan nan,0,-0.16004037767869528,-1
792,1003,EDIINV,5100100280,2020-05-23,2020-05-23,2020-05-21,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1631.65,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11413430069203251,1
793,1003,nan_REF_KEY1,5000161588,2020-08-24,2020-08-24,2020-08-24,12280,12280,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,"PHOSPHORIC ACID, 85 WT. % SOLUTION IN W&",AUTOSYS,,MB01,268.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,"SIGMA ALDRICH INC PHOSPHORIC ACID, 85 WT. % SOLUTION IN W& nan",1,0.022062647653196488,1
794,1003,EDIINV,5100018111,2020-01-28,2020-01-28,2020-01-28,12084,12084,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,56.22,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.12035631758648824,1
795,1003,ACRSRM,1900044692,2020-07-22,2020-07-22,2020-06-25,12085,12085,KR,40,40,30096518,THE UNIVERSITY OF TEXAS SOUTHWESTER,62000106,62000106,nan_CUSTOMER,24 SUBJECS & RESEARCH TECHNOLOGIST,C_ERP_PRA100,UTSW ALINITY 17TNI-02,,50599.0,23,23,nan_MATL_GROUP,Z003,USER,1,THE UNIVERSITY OF TEXAS SOUTHWESTER 24 SUBJECS & RESEARCH TECHNOLOGIST UTSW ALINITY 17TNI-02,0,-0.18708540236304982,-1
796,1003,EDIINV,5100223944,2020-10-30,2020-10-30,2020-10-29,12260,12260,RE,81,81,10020152,IS3C INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,251.1,23,23,nan_MATL_GROUP,Z001,SYSTEM,10,IS3C INC nan nan,0,0.0762560980221636,1
797,1003,OCRINV,5100180007,2020-09-16,2020-09-16,2020-09-14,12071,12071,RE,40,40,30096026,SERACARE LIFE SCIENCES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,5.9,23,23,nan_MATL_GROUP,Z003,USER,17,SERACARE LIFE SCIENCES INC nan nan,0,-0.026400864966236504,-1
798,1003,nan_REF_KEY1,5000067421,2019-04-09,2019-04-09,2019-03-12,12250,12250,WE,96,96,10034350,STERIGENICS US LLC,53100101,53100101,nan_CUSTOMER,,DIAZJA5,,VL32N,-97.13,13,13,Inventory,Z001,USER,12,STERIGENICS US LLC nan nan,0,0.07012136763431531,1
799,1000,EDIINV,5100025380,2019-11-22,2019-11-22,2019-11-22,12072,12072,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,33.31,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
800,1003,nan_REF_KEY1,5000084926,2019-05-06,2019-05-06,2019-04-12,12250,12250,WE,96,96,10034350,STERIGENICS US LLC,53100101,53100101,nan_CUSTOMER,,CLEARFL,,VL32N,-30.8,13,13,Inventory,Z001,USER,12,STERIGENICS US LLC nan nan,0,0.0715003629609477,1
801,1003,nan_REF_KEY1,5000032769,2020-02-20,2020-02-20,2020-02-20,12071,12071,WE,81,81,10005342,AUDIT MICROCONTROLS INC,51000101,51000101,50291723,,BERGESX6,,MIGO_GR,343.0,23,23,Inventory,Z001,USER,7,AUDIT MICROCONTROLS INC nan nan,0,0.06794889321372655,1
802,1003,MANUAL,5100103636,2019-05-24,2019-05-24,2019-05-23,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,CHANDCX4,,MR1M,2243.84,23,23,nan_MATL_GROUP,Z001,USER,154,"EXPERIS US, INC. nan nan",0,-0.11361646069851805,-1
803,1003,EDIINV,5100098301,2019-05-20,2019-05-20,2019-05-16,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,2070.91,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.10835343929302266,1
804,1003,EDIINV,5100048370,2019-03-11,2019-03-11,2019-03-11,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1891.44,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.1117377062652416,1
805,1003,nan_REF_KEY1,5000045947,2019-03-08,2019-03-08,2018-09-28,12084,12084,WE,81,81,10015682,BOCA BIOLISTICS LLC,64000101,64000101,nan_CUSTOMER,HIV-1 POS,AUTOSYS,,MB01,478.13,17,17,nan_MATL_GROUP,Z001,SYSTEM,2,BOCA BIOLISTICS LLC HIV-1 POS nan,0,0.09721033137115453,1
806,1003,EDIINV,5100072243,2020-04-11,2020-04-11,2020-04-09,12259,12259,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1315.23,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11429788113576544,1
807,1003,EDIINV,5100037284,2019-02-23,2019-02-23,2019-02-21,12250,12250,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,879.6,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.09865650896780581,1
808,1003,nan_REF_KEY1,5000045634,2020-03-11,2020-03-11,2020-03-11,12071,12071,WE,81,81,10009414,MICROGENICS CORPORATION,51000101,51000101,50143247,,BERGESX6,,MIGO_GR,279.0,13,13,Inventory,Z001,USER,15,MICROGENICS CORPORATION nan nan,0,0.0740308251137538,1
809,1003,nan_REF_KEY1,5000122911,2019-06-27,2019-06-27,2019-06-27,12071,12071,WE,81,81,10009414,MICROGENICS CORPORATION,51000101,51000101,50265644,,PAWELGS,,MIGO_GR,700.0,13,13,Inventory,Z001,USER,15,MICROGENICS CORPORATION nan nan,0,0.057756615077724616,1
810,1003,EDIINV,5100062398,2019-03-29,2019-03-29,2019-03-28,12085,12085,RE,81,81,10003022,TECHLINK SYSTEMS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1463.5,23,23,nan_MATL_GROUP,Z001,SYSTEM,4,TECHLINK SYSTEMS INC nan nan,0,0.07890879156239627,1
811,1003,MANUAL,5100247384,2019-12-26,2019-12-26,2019-12-17,12071,12071,RE,40,40,30083393,BIO RAD LABORATORIES INC,53100802,53100802,nan_CUSTOMER,,RAWATMX4,,MIRO,0.28,24,24,nan_MATL_GROUP,Z003,USER,19,BIO RAD LABORATORIES INC nan nan,1,-0.1027575397680991,-1
812,1003,nan_REF_KEY1,5000108621,2019-06-07,2019-06-07,2019-05-08,12250,12250,WE,96,96,10002463,KNOX AND SCHNEIDER INC,53100101,53100101,nan_CUSTOMER,,GRIFFKR,,VL09,-5.96,23,23,Inventory,Z001,USER,5,KNOX AND SCHNEIDER INC nan nan,0,0.07129482309999147,1
813,1003,nan_REF_KEY1,5000033161,2019-02-20,2019-02-20,2019-02-20,12250,12250,WE,96,96,10038501,NOSCO INC,53100101,53100101,nan_CUSTOMER,,REYESFX2,,VL32N,-19.44,19,19,Inventory,Z001,USER,4,NOSCO INC nan nan,0,0.07351191752085173,1
814,1003,nan_REF_KEY1,5000166350,2019-09-03,2019-09-03,2019-09-03,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000101,64000101,nan_CUSTOMER,STARTINGBLOCK T20 TBS,AUTOSYS,,MB01,1899.98,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC STARTINGBLOCK T20 TBS nan,0,0.00969158583524471,1
815,1003,nan_REF_KEY1,5000158199,2019-08-21,2019-08-21,2019-08-21,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,PIPETTOR 1 CHANNEL 20-200UL,AUTOSYS,,MB01,240.62,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC PIPETTOR 1 CHANNEL 20-200UL nan,0,0.07828802450682437,1
816,1003,EDIINV,5100187109,2019-09-20,2019-09-20,2019-09-19,12270,12270,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1425.84,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11446085781837367,1
817,1003,EDIINV,5100088046,2019-05-03,2019-05-03,2019-05-02,12273,12273,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,308.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.10861790298952351,1
818,1003,nan_REF_KEY1,5000145592,2020-07-31,2020-07-31,2020-07-31,12250,12250,WE,96,96,10016886,ACCESS BIOLOGICALS LLC,53100101,53100101,nan_CUSTOMER,,BLUMATX,,VL32N,-3080.01,23,23,Inventory,Z001,USER,4,ACCESS BIOLOGICALS LLC nan nan,0,0.0015441211988091452,1
819,1003,nan_REF_KEY1,5000057422,2019-03-25,2019-03-25,2019-03-25,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50142876,,BERGESX6,,MIGO_GR,470.4,17,17,Inventory,Z001,USER,25,BIO RAD LABORATORIES INC nan nan,1,0.003088611828436172,1
820,1003,EDIINV,5100053276,2020-03-13,2020-03-13,2020-03-12,12270,12270,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1080.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.12344397443555472,1
821,1003,EDIINV,5100031657,2019-02-15,2019-02-15,2019-02-15,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1860.93,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.1117377062652416,1
822,1003,nan_REF_KEY1,5000194650,2019-10-18,2019-10-18,2019-10-17,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,BOX FIBER BOARD 2IN PK12,AUTOSYS,,MB01,183.92,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC BOX FIBER BOARD 2IN PK12 nan,0,0.07797660702601461,1
823,1003,nan_REF_KEY1,5000095939,2020-05-20,2020-05-20,2020-05-20,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,PIPETTE TIP 200 UL LOW RETENTION RACK,AUTOSYS,,MB01,55.12,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC PIPETTE TIP 200 UL LOW RETENTION RACK nan,0,0.07355240887868031,1
824,1003,EDIINV,5100210156,2019-10-25,2019-10-25,2019-10-24,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1637.97,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11413430069203251,1
825,1003,nan_REF_KEY1,5000081356,2020-04-30,2020-04-30,2020-04-30,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,FLASK OPTIMUM GROWTH STERILE 1.6L CS12,AUTOSYS,,MB01,865.43,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC FLASK OPTIMUM GROWTH STERILE 1.6L CS12 nan,0,0.04155071668924204,1
826,1003,nan_REF_KEY1,5000127831,2020-07-09,2020-07-09,2020-07-09,12071,12071,WE,81,81,10033062,SERACARE LIFE SCIENCES INC,51000101,51000101,50081660,,PAWELGS,,MIGO_GR,157.0,23,23,Inventory,Z001,USER,26,SERACARE LIFE SCIENCES INC nan nan,0,0.07089077840178698,1
827,1003,EDIINV,5100002354,2019-01-04,2019-01-04,2019-01-03,12250,12250,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1257.04,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11321770963843164,1
828,1003,nan_REF_KEY1,5000048132,2019-03-12,2019-03-12,2019-03-12,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,PIPETTE TIP 200 UL LOW RETENTION REFILL,AUTOSYS,,MB01,170.65,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC PIPETTE TIP 200 UL LOW RETENTION REFILL nan,0,0.07848280094562837,1
829,1003,EDIINV,5100200605,2019-10-11,2019-10-11,2019-10-10,12079,12079,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,953.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.12251307252856275,1
830,1003,nan_REF_KEY1,5000196991,2019-10-22,2019-10-22,2019-10-22,12262,12262,WE,81,81,10135965,MGS MFG GROUP INC,64000101,64000101,nan_CUSTOMER,HOT RUNNER CONTROLLER 40%,AUTOSYS,,MB01,3640.0,24,24,nan_MATL_GROUP,Z001,SYSTEM,8,MGS MFG GROUP INC HOT RUNNER CONTROLLER 40% nan,0,0.05948731030038645,1
831,1003,OCRINV,5100193123,2019-09-30,2019-09-30,2019-09-18,12071,12071,RE,40,40,30083393,BIO RAD LABORATORIES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,0.33,24,24,nan_MATL_GROUP,Z003,USER,19,BIO RAD LABORATORIES INC nan nan,1,-0.0742451409629411,-1
832,1003,nan_REF_KEY1,5000024203,2020-02-07,2020-02-07,2020-02-07,12071,12071,WE,81,81,10032626,EMD MILLIPORE CORP,50100102,50100102,nan_CUSTOMER,ANALYZER FITTINGS KIT B,AUTOSYS,,MB01,24.17,23,23,nan_MATL_GROUP,Z001,SYSTEM,6,EMD MILLIPORE CORP ANALYZER FITTINGS KIT B nan,0,0.08220603417796518,1
833,1003,nan_REF_KEY1,5000182052,2019-09-30,2019-09-30,2019-09-30,12262,12262,WE,81,81,10132832,LPKF DISTRIBUTION INC,64000101,64000101,nan_CUSTOMER,LPKF POWERWELD 2600 10% WQ-15-3001,AUTOSYS,,MB01,9993.5,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,LPKF DISTRIBUTION INC LPKF POWERWELD 2600 10% WQ-15-3001 nan,0,0.03993193533942796,1
834,1003,EDIINV,5100210809,2019-10-25,2019-10-25,2019-10-24,12085,12085,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1440.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.11908630659260416,1
835,1003,nan_REF_KEY1,5000103260,2019-05-30,2019-05-31,2019-05-30,12071,12071,WE,81,81,10030042,POWEREX,50100102,50100102,nan_CUSTOMER,ST ANTHONYS - AIR COMPRESSOR POWEREX,AUTOSYS,,MB01,8665.75,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,POWEREX ST ANTHONYS - AIR COMPRESSOR POWEREX nan,0,0.05057924537480535,1
836,1003,EDIINV,5100193988,2020-10-02,2020-10-02,2020-10-01,12085,12085,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,2758.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.05084869910677986,1
837,1003,nan_REF_KEY1,5000148534,2020-08-04,2020-08-04,2020-08-04,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,COMBITIPS ADV .2 ML PCR CLEAN 100 PCS,AUTOSYS,,MB01,804.28,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC COMBITIPS ADV .2 ML PCR CLEAN 100 PCS nan,0,0.0458567816302311,1
838,1003,nan_REF_KEY1,5000012949,2019-01-24,2019-01-24,2019-01-04,12250,12250,WE,81,81,10000002,JACKSON LABORATORY,64000101,64000101,nan_CUSTOMER,000651BALB/CJ MICE FEMALE 5-6W,AUTOSYS,,MB01,167.63,13,13,nan_MATL_GROUP,Z001,SYSTEM,2,JACKSON LABORATORY 000651BALB/CJ MICE FEMALE 5-6W nan,1,0.0040566458902865365,1
839,1003,EDIINV,5100067545,2019-04-05,2019-04-05,2019-04-04,12262,12262,RE,81,81,10015635,COLLINS CONSULTING INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1891.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,4,COLLINS CONSULTING INC nan nan,0,0.07095707581309213,1
840,1003,nan_REF_KEY1,5000120697,2020-06-26,2020-06-26,2020-06-25,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,GLOVES EVOLUTION LTX MD PK100,AUTOSYS,,MB01,213.71,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC GLOVES EVOLUTION LTX MD PK100 nan,0,0.07974795119190853,1
841,1003,MANUAL,5100028437,2020-02-11,2020-02-11,2019-07-08,12071,12071,RE,81,81,30014582,SEKISUI DIAGNOSTICS LLC,51000101,51000101,nan_CUSTOMER,MR8M,KATTEGX,,MR8M,49.0,23,23,Inventory,Z003,USER,1,SEKISUI DIAGNOSTICS LLC MR8M nan,0,-0.1763472693540442,-1
842,1003,EDIINV,5100206590,2020-10-16,2020-10-16,2020-10-15,12084,12084,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1241.6,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.08628784484931967,1
843,1003,nan_REF_KEY1,5000179812,2020-09-23,2020-09-23,2020-09-23,12071,12071,WE,81,81,10033062,SERACARE LIFE SCIENCES INC,51000101,51000101,50142033,,BERGESX6,,MIGO_GR,1108.0,23,23,Inventory,Z001,USER,26,SERACARE LIFE SCIENCES INC nan nan,0,0.035030264138747436,1
844,1000,EDIINV,5100020794,2019-09-17,2019-09-17,2019-09-17,12072,12072,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,61.71,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.12035631758648824,1
845,1003,OCRINV,5100089657,2020-05-08,2020-05-08,2020-05-06,12071,12071,RE,40,40,30083393,BIO RAD LABORATORIES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,5.23,24,24,nan_MATL_GROUP,Z003,USER,19,BIO RAD LABORATORIES INC nan nan,1,-0.08072724264681952,-1
846,1003,EDIINV,5100222389,2020-10-29,2020-10-29,2020-10-28,12260,12260,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,160.76,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.1143610897830859,1
847,1003,MANUAL,5100070804,2019-04-25,2019-04-25,2019-03-20,12084,12084,RE,81,81,10139005,CERBA XPERT,64000101,64000101,nan_CUSTOMER,,CHANDCX4,,MIRO,1.548498,24,24,Inventory,Z001,USER,2,CERBA XPERT nan nan,0,-0.15442518169598196,-1
848,1003,EDIINV,5100152782,2019-08-02,2019-08-02,2019-08-01,12259,12259,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,905.2,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.10068005020842713,1
849,1003,nan_REF_KEY1,5000147133,2020-08-03,2020-08-03,2020-08-03,12273,12273,WE,81,81,10033255,ULINE INC,64000103,64000103,nan_CUSTOMER,QUICK FIT TOE CAP - L,AUTOSYS,,MB01,119.0,24,24,nan_MATL_GROUP,Z001,SYSTEM,4,ULINE INC QUICK FIT TOE CAP - L nan,0,0.09312693313589909,1
850,1003,EDIINV,5100061512,2020-03-27,2020-03-27,2020-03-26,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1940.72,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.10279404875221365,1
851,1003,nan_REF_KEY1,5000000253,2020-01-02,2020-01-02,2020-01-02,12268,12268,WE,81,81,10154037,NYPRO CHICAGO,64000101,64000101,nan_CUSTOMER,MENG RV MOLD 'AT' QUOTE 19-023_40% DN,AUTOSYS,,MB01,170732.0,24,24,nan_MATL_GROUP,Z001,SYSTEM,20,NYPRO CHICAGO MENG RV MOLD 'AT' QUOTE 19-023_40% DN nan,0,-0.12407712164534901,-1
852,1003,nan_REF_KEY1,5000137074,2020-07-21,2020-07-21,2020-07-21,12268,12268,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,BUFFER TRIS 1M PH 8.0 BIOTECH GRD 500ML,AUTOSYS,,MB01,50.72,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC BUFFER TRIS 1M PH 8.0 BIOTECH GRD 500ML nan,0,0.07355240887868031,1
853,1003,nan_REF_KEY1,5000023296,2019-02-06,2019-02-06,2019-02-06,12071,12071,WE,81,81,10009414,MICROGENICS CORPORATION,51000101,51000101,50111905,,BERGESX6,,MIGO_GR,186.0,13,13,Inventory,Z001,USER,15,MICROGENICS CORPORATION nan nan,0,0.07712580508660732,1
854,1003,EDIINV,5100107816,2019-05-31,2019-05-31,2019-05-30,12250,12250,RE,81,81,10020152,IS3C INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1670.75,23,23,nan_MATL_GROUP,Z001,SYSTEM,10,IS3C INC nan nan,0,0.0824875008699445,1
855,1003,EDIINV,5100136237,2020-07-17,2020-07-17,2020-07-16,12084,12084,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1852.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.07707976449840936,1
856,1003,nan_REF_KEY1,5000000253,2020-01-02,2020-01-02,2020-01-02,12268,12268,WE,81,81,10154037,NYPRO CHICAGO,64000101,64000101,nan_CUSTOMER,MENG HUSKY ALTANIUM CONTROLLER,AUTOSYS,,MB01,47550.0,24,24,nan_MATL_GROUP,Z001,SYSTEM,20,NYPRO CHICAGO MENG HUSKY ALTANIUM CONTROLLER nan,0,-0.061536526438996764,-1
857,1003,MANUAL,5100117829,2020-06-22,2020-06-22,2020-03-17,12071,12071,RE,40,40,30083393,BIO RAD LABORATORIES INC,53100802,53100802,nan_CUSTOMER,,SAGARPX,,MIRO,0.37,24,24,nan_MATL_GROUP,Z003,USER,19,BIO RAD LABORATORIES INC nan nan,1,-0.10365842557205462,-1
858,1003,nan_REF_KEY1,5000034238,2019-02-21,2019-02-21,2019-02-21,12084,12084,WE,81,81,10013847,DISCOVERY LIFE SCIENCES INC,64000101,64000101,nan_CUSTOMER,TBI SERUM,AUTOSYS,,MB01,1221.88,23,23,nan_MATL_GROUP,Z001,SYSTEM,5,DISCOVERY LIFE SCIENCES INC TBI SERUM nan,0,0.08424688074262865,1
859,1003,EDIINV,5100206227,2020-10-16,2020-10-16,2020-10-15,12078,12078,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1793.6,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.07864317926301151,1
860,1003,EDIINV,5100167278,2020-08-28,2020-08-28,2020-08-27,17628,17628,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1590.12,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.11852673922856943,1
